CustomerId,Surname,CreditScore,Geography,Gender,Age,Balance,HasCrCard,IsActiveMember,EstimatedSalary,marital,loan,Bars_Restaurants_Expense,Transport_Car_Expense,Shopping_Expense,Food_Groceries_Expense,Travel_Holidays_Expense,Household_Utilities_Expense,Media_Electronics_Expense,Healthcare_Drug_Stores_Expense,Education_Expense,Insurances_Finances_Expense,Sports_Expense,Leisure_Entertainment_Expense
15668958,Chatfield,521,France,Male,30,107316.09,1,0,64299.82,single,0,3214.991,1285.9964,3214.991,2571.9928,3857.9892,2571.9928,1285.9964,1928.9946,3214.991,2571.9928,1285.9964,2571.9928
15692317,Craig,722,France,Male,30,0,1,0,166376.54,single,0,8318.827,3327.5308,8318.827,6655.0616,9982.5924,6655.0616,3327.5308,4991.2962,8318.827,6655.0616,3327.5308,6655.0616
15779059,Timms,670,France,Female,38,119624.54,1,1,110472.12,single,1,3314.1636,4418.8848,4418.8848,3314.1636,5523.606,4418.8848,3314.1636,3314.1636,1104.7212,3314.1636,2209.4424,4418.8848
15785980,Williford,588,Spain,Male,34,121132.26,1,0,86460.28,single,0,1729.2056,432.3014,2593.8084,1729.2056,4323.014,1729.2056,432.3014,864.6028,2593.8084,1729.2056,432.3014,1729.2056
15644200,Hamilton,807,Spain,Female,42,0,1,0,16500.66,single,0,165.0066,330.0132,165.0066,165.0066,495.0198,495.0198,165.0066,165.0066,82.5033,165.0066,82.5033,330.0132
15715003,Ko,625,Spain,Female,49,80816.45,1,1,20018.79,single,0,200.1879,400.3758,200.1879,200.1879,600.5637,600.5637,200.1879,200.1879,100.09395,200.1879,100.09395,400.3758
15623471,Marcelo,607,Germany,Male,38,98205.77,1,0,176318.27,single,0,3526.3654,5289.5481,4407.95675,3526.3654,7052.7308,3526.3654,3526.3654,3526.3654,881.59135,5289.5481,1763.1827,5289.5481
15769499,Lampungmeiua,545,Spain,Female,74,0,1,1,161326.73,single,0,1613.2673,3226.5346,1613.2673,1613.2673,4839.8019,4839.8019,1613.2673,1613.2673,806.63365,1613.2673,806.63365,3226.5346
15812197,Kline,850,France,Male,38,80293.98,0,0,126555.74,single,0,3796.6722,5062.2296,5062.2296,3796.6722,6327.787,5062.2296,3796.6722,3796.6722,1265.5574,3796.6722,2531.1148,5062.2296
15628674,Iadanza,844,France,Male,40,113348.14,1,0,31904.31,single,0,957.1293,1276.1724,1276.1724,957.1293,1595.2155,1276.1724,957.1293,957.1293,319.0431,957.1293,638.0862,1276.1724
15648075,Hebert,686,Germany,Female,47,170935.94,1,0,173179.79,single,0,3463.5958,5195.3937,4329.49475,3463.5958,6927.1916,3463.5958,3463.5958,3463.5958,865.89895,5195.3937,1731.7979,5195.3937
15586970,Pinto,695,Germany,Male,52,103023.26,1,1,22485.64,single,0,449.7128,674.5692,562.141,449.7128,899.4256,449.7128,449.7128,449.7128,112.4282,674.5692,224.8564,674.5692
15682618,Jamieson,535,France,Female,31,111855.04,1,1,36278.89,single,0,1813.9445,725.5778,1813.9445,1451.1556,2176.7334,1451.1556,725.5778,1088.3667,1813.9445,1451.1556,725.5778,1451.1556
15699911,Chapman,461,Spain,Female,35,0,1,0,132295.95,single,0,1322.9595,2645.919,1322.9595,1322.9595,3968.8785,3968.8785,1322.9595,1322.9595,661.47975,1322.9595,661.47975,2645.919
15646513,Spyer,803,France,Male,42,0,1,0,196466.83,single,0,5894.0049,7858.6732,7858.6732,5894.0049,9823.3415,7858.6732,5894.0049,5894.0049,1964.6683,5894.0049,3929.3366,7858.6732
15696098,Palermo,498,France,Female,31,0,1,0,13892.57,single,0,694.6285,277.8514,694.6285,555.7028,833.5542,555.7028,277.8514,416.7771,694.6285,555.7028,277.8514,555.7028
15649744,Fallaci,628,France,Female,51,123981.31,1,1,40546.15,single,0,1216.3845,1621.846,1621.846,1216.3845,2027.3075,1621.846,1216.3845,1216.3845,405.4615,1216.3845,810.923,1621.846
15784092,Henderson,732,France,Male,36,126195.81,1,1,133172.48,single,0,3995.1744,5326.8992,5326.8992,3995.1744,6658.624,5326.8992,3995.1744,3995.1744,1331.7248,3995.1744,2663.4496,5326.8992
15585198,Bergamaschi,715,France,Male,41,94267.9,0,1,152821.12,single,0,4584.6336,6112.8448,6112.8448,4584.6336,7641.056,6112.8448,4584.6336,4584.6336,1528.2112,4584.6336,3056.4224,6112.8448
15621687,Mackay,813,France,Male,34,0,1,0,43169.15,single,0,2158.4575,863.383,2158.4575,1726.766,2590.149,1726.766,863.383,1295.0745,2158.4575,1726.766,863.383,1726.766
15689081,Wu,692,France,Male,29,0,1,0,76755.99,single,1,3837.7995,1535.1198,3837.7995,3070.2396,4605.3594,3070.2396,1535.1198,2302.6797,3837.7995,3070.2396,1535.1198,3070.2396
15813168,Maslova,756,Germany,Female,39,100717.85,1,1,73406.04,single,0,1468.1208,2202.1812,1835.151,1468.1208,2936.2416,1468.1208,1468.1208,1468.1208,367.0302,2202.1812,734.0604,2202.1812
15673055,Sung,494,Spain,Male,38,0,1,1,6203.66,single,0,62.0366,124.0732,62.0366,62.0366,186.1098,186.1098,62.0366,62.0366,31.0183,62.0366,31.0183,124.0732
15768201,Paterson,850,France,Female,39,148586.64,1,1,176791.27,single,1,5303.7381,7071.6508,7071.6508,5303.7381,8839.5635,7071.6508,5303.7381,5303.7381,1767.9127,5303.7381,3535.8254,7071.6508
15782219,Fanucci,703,Spain,Male,29,0,1,0,50679.48,single,0,1013.5896,253.3974,1520.3844,1013.5896,2533.974,1013.5896,253.3974,506.7948,1520.3844,1013.5896,253.3974,1013.5896
15746410,Thompson,432,Spain,Male,38,0,1,0,150580.88,single,0,1505.8088,3011.6176,1505.8088,1505.8088,4517.4264,4517.4264,1505.8088,1505.8088,752.9044,1505.8088,752.9044,3011.6176
15780144,Tisdall,512,Germany,Female,32,123403.85,1,0,80120.19,single,0,2804.20665,801.2019,2804.20665,2403.6057,3204.8076,2403.6057,2403.6057,1602.4038,3204.8076,2403.6057,801.2019,2403.6057
15618182,Ndubueze,678,France,Female,38,0,0,0,115068.99,single,0,3452.0697,4602.7596,4602.7596,3452.0697,5753.4495,4602.7596,3452.0697,3452.0697,1150.6899,3452.0697,2301.3798,4602.7596
15660316,Stephenson,420,Germany,Female,34,135549.9,0,0,149471.13,single,0,5231.48955,1494.7113,5231.48955,4484.1339,5978.8452,4484.1339,4484.1339,2989.4226,5978.8452,4484.1339,1494.7113,4484.1339
15678886,Golubev,679,Germany,Male,38,110555.37,1,0,46522.68,single,0,930.4536,1395.6804,1163.067,930.4536,1860.9072,930.4536,930.4536,930.4536,232.6134,1395.6804,465.2268,1395.6804
15592229,Mullan,713,France,Female,52,185891.54,1,1,46369.57,single,1,1391.0871,1854.7828,1854.7828,1391.0871,2318.4785,1854.7828,1391.0871,1391.0871,463.6957,1391.0871,927.3914,1854.7828
15714750,0rthey,690,France,Female,42,92578.14,0,0,70810.6,single,0,2124.318,2832.424,2832.424,2124.318,3540.53,2832.424,2124.318,2124.318,708.106,2124.318,1416.212,2832.424
15648800,Paterson,731,Germany,Female,21,132312.06,1,0,106663.46,single,0,3733.2211,1066.6346,3733.2211,3199.9038,4266.5384,3199.9038,3199.9038,2133.2692,4266.5384,3199.9038,1066.6346,3199.9038
15626147,Maclean,608,France,Female,62,144976.5,0,0,175836.03,single,0,5275.0809,7033.4412,7033.4412,5275.0809,8791.8015,7033.4412,5275.0809,5275.0809,1758.3603,5275.0809,3516.7206,7033.4412
15592583,Colman,731,France,Female,47,115414.19,0,0,191734.67,single,0,5752.0401,7669.3868,7669.3868,5752.0401,9586.7335,7669.3868,5752.0401,5752.0401,1917.3467,5752.0401,3834.6934,7669.3868
15759381,Johnson,617,Spain,Male,61,91070.43,1,1,101839.77,single,0,1018.3977,2036.7954,1018.3977,1018.3977,3055.1931,3055.1931,1018.3977,1018.3977,509.19885,1018.3977,509.19885,2036.7954
15789955,Hu,698,Germany,Male,56,112414.81,0,0,93982.02,single,0,1879.6404,2819.4606,2349.5505,1879.6404,3759.2808,1879.6404,1879.6404,1879.6404,469.9101,2819.4606,939.8202,2819.4606
15596800,Hill,779,Germany,Male,33,158456.76,1,1,197000.92,single,0,6895.0322,1970.0092,6895.0322,5910.0276,7880.0368,5910.0276,5910.0276,3940.0184,7880.0368,5910.0276,1970.0092,5910.0276
15593973,Wilkie,663,Spain,Female,33,122528.18,1,0,196260.3,single,0,3925.206,981.3015,5887.809,3925.206,9813.015,3925.206,981.3015,1962.603,5887.809,3925.206,981.3015,3925.206
15762110,Anderson,628,France,Male,37,0,1,1,171707.93,single,0,5151.2379,6868.3172,6868.3172,5151.2379,8585.3965,6868.3172,5151.2379,5151.2379,1717.0793,5151.2379,3434.1586,6868.3172
15706899,Ma,559,France,Male,34,0,1,1,66721.98,single,1,3336.099,1334.4396,3336.099,2668.8792,4003.3188,2668.8792,1334.4396,2001.6594,3336.099,2668.8792,1334.4396,2668.8792
15656121,Medvedeva,733,Germany,Male,31,157791.07,0,0,177994.81,single,0,6229.81835,1779.9481,6229.81835,5339.8443,7119.7924,5339.8443,5339.8443,3559.8962,7119.7924,5339.8443,1779.9481,5339.8443
15614220,Benson,750,France,Male,22,0,0,1,105125.65,single,0,5256.2825,2102.513,5256.2825,4205.026,6307.539,4205.026,2102.513,3153.7695,5256.2825,4205.026,2102.513,4205.026
15569247,Mitchell,727,Spain,Female,57,109679.72,0,1,753.37,single,0,7.5337,15.0674,7.5337,7.5337,22.6011,22.6011,7.5337,7.5337,3.76685,7.5337,3.76685,15.0674
15716134,Russo,617,France,Male,40,190008.32,1,1,107047.92,single,1,3211.4376,4281.9168,4281.9168,3211.4376,5352.396,4281.9168,3211.4376,3211.4376,1070.4792,3211.4376,2140.9584,4281.9168
15575581,Dickson,614,Germany,Female,30,131344.52,1,0,54776.64,single,0,1917.1824,547.7664,1917.1824,1643.2992,2191.0656,1643.2992,1643.2992,1095.5328,2191.0656,1643.2992,547.7664,1643.2992
15616529,Hsieh,613,Spain,Male,34,0,1,1,41724.72,single,0,834.4944,208.6236,1251.7416,834.4944,2086.236,834.4944,208.6236,417.2472,1251.7416,834.4944,208.6236,834.4944
15722993,Page,700,France,Female,27,137963.07,0,0,8996.79,single,0,449.8395,179.9358,449.8395,359.8716,539.8074,359.8716,179.9358,269.9037,449.8395,359.8716,179.9358,359.8716
15589754,Malloy,652,Germany,Male,45,151421.44,0,1,115333.43,single,0,2306.6686,3460.0029,2883.33575,2306.6686,4613.3372,2306.6686,2306.6686,2306.6686,576.66715,3460.0029,1153.3343,3460.0029
15741295,Yefimova,615,France,Male,49,0,1,1,49872.33,single,0,1496.1699,1994.8932,1994.8932,1496.1699,2493.6165,1994.8932,1496.1699,1496.1699,498.7233,1496.1699,997.4466,1994.8932
15690007,Ts'ui,434,Germany,Female,58,125801.03,1,0,60891.8,single,0,1217.836,1826.754,1522.295,1217.836,2435.672,1217.836,1217.836,1217.836,304.459,1826.754,608.918,1826.754
15600997,Demuth,747,Germany,Female,32,67495.04,0,1,77370.37,single,0,2707.96295,773.7037,2707.96295,2321.1111,3094.8148,2321.1111,2321.1111,1547.4074,3094.8148,2321.1111,773.7037,2321.1111
15723907,Lawless,712,Germany,Female,49,154776.42,0,0,196257.68,single,0,3925.1536,5887.7304,4906.442,3925.1536,7850.3072,3925.1536,3925.1536,3925.1536,981.2884,5887.7304,1962.5768,5887.7304
15633419,Brooks,622,Germany,Female,28,143124.63,1,0,81723.8,single,0,2860.333,817.238,2860.333,2451.714,3268.952,2451.714,2451.714,1634.476,3268.952,2451.714,817.238,2451.714
15702430,Ignatyeva,548,France,Female,35,0,1,1,31299.71,single,0,938.9913,1251.9884,1251.9884,938.9913,1564.9855,1251.9884,938.9913,938.9913,312.9971,938.9913,625.9942,1251.9884
15640454,Parkhill,693,Germany,Male,40,120711.73,0,0,27345.18,single,0,546.9036,820.3554,683.6295,546.9036,1093.8072,546.9036,546.9036,546.9036,136.7259,820.3554,273.4518,820.3554
15808182,Beneventi,478,Spain,Female,36,92363.3,1,0,44912.7,single,0,449.127,898.254,449.127,449.127,1347.381,1347.381,449.127,449.127,224.5635,449.127,224.5635,898.254
15588670,Despeissis,705,Spain,Female,40,203715.15,1,0,179978.68,single,0,1799.7868,3599.5736,1799.7868,1799.7868,5399.3604,5399.3604,1799.7868,1799.7868,899.8934,1799.7868,899.8934,3599.5736
15782454,Hancock,552,France,Male,49,0,1,1,190296.76,single,0,5708.9028,7611.8704,7611.8704,5708.9028,9514.838,7611.8704,5708.9028,5708.9028,1902.9676,5708.9028,3805.9352,7611.8704
15755638,Mancini,673,France,Female,43,168069.73,1,1,146992.24,single,0,4409.7672,5879.6896,5879.6896,4409.7672,7349.612,5879.6896,4409.7672,4409.7672,1469.9224,4409.7672,2939.8448,5879.6896
15600992,Madukaego,652,France,Male,36,0,1,1,151314.98,single,0,4539.4494,6052.5992,6052.5992,4539.4494,7565.749,6052.5992,4539.4494,4539.4494,1513.1498,4539.4494,3026.2996,6052.5992
15755649,Winter-Irving,584,Germany,Male,47,130538.77,1,0,92915.84,single,0,1858.3168,2787.4752,2322.896,1858.3168,3716.6336,1858.3168,1858.3168,1858.3168,464.5792,2787.4752,929.1584,2787.4752
15795228,Stewart,756,France,Male,37,132623.6,1,1,58974,single,0,1769.22,2358.96,2358.96,1769.22,2948.7,2358.96,1769.22,1769.22,589.74,1769.22,1179.48,2358.96
15719302,Brennan,765,France,Female,50,126547.8,1,1,79579.94,single,0,2387.3982,3183.1976,3183.1976,2387.3982,3978.997,3183.1976,2387.3982,2387.3982,795.7994,2387.3982,1591.5988,3183.1976
15686909,Lung,639,Germany,Male,27,150795.81,0,1,85208.93,single,0,2982.31255,852.0893,2982.31255,2556.2679,3408.3572,2556.2679,2556.2679,1704.1786,3408.3572,2556.2679,852.0893,2556.2679
15779947,Thomas,363,Spain,Female,28,146098.43,1,0,100615.14,single,0,2012.3028,503.0757,3018.4542,2012.3028,5030.757,2012.3028,503.0757,1006.1514,3018.4542,2012.3028,503.0757,2012.3028
15578866,Hughes,676,France,Female,43,0,1,1,55119.53,single,0,1653.5859,2204.7812,2204.7812,1653.5859,2755.9765,2204.7812,1653.5859,1653.5859,551.1953,1653.5859,1102.3906,2204.7812
15739131,Whitworth,718,Germany,Male,28,65643.3,1,0,28760.99,single,0,1006.63465,287.6099,1006.63465,862.8297,1150.4396,862.8297,862.8297,575.2198,1150.4396,862.8297,287.6099,862.8297
15813444,McIntosh,590,Spain,Female,34,0,1,0,171021.44,single,1,3420.4288,855.1072,5130.6432,3420.4288,8551.072,3420.4288,855.1072,1710.2144,5130.6432,3420.4288,855.1072,3420.4288
15678058,Ayers,584,France,Male,38,104584.16,1,0,176678.72,single,0,5300.3616,7067.1488,7067.1488,5300.3616,8833.936,7067.1488,5300.3616,5300.3616,1766.7872,5300.3616,3533.5744,7067.1488
15804602,Boyd,772,Germany,Male,30,99785.28,0,0,197238.03,single,0,6903.33105,1972.3803,6903.33105,5917.1409,7889.5212,5917.1409,5917.1409,3944.7606,7889.5212,5917.1409,1972.3803,5917.1409
15569451,Miller,463,France,Male,35,101257.16,1,1,118113.64,single,0,3543.4092,4724.5456,4724.5456,3543.4092,5905.682,4724.5456,3543.4092,3543.4092,1181.1364,3543.4092,2362.2728,4724.5456
15724307,Mitchell,780,France,Male,76,121313.88,0,1,64872.33,single,0,1946.1699,2594.8932,2594.8932,1946.1699,3243.6165,2594.8932,1946.1699,1946.1699,648.7233,1946.1699,1297.4466,2594.8932
15616451,Ge0vese,697,France,Female,47,128252.66,1,1,168053.4,single,0,5041.602,6722.136,6722.136,5041.602,8402.67,6722.136,5041.602,5041.602,1680.534,5041.602,3361.068,6722.136
15738174,Ervin,452,France,Female,32,0,0,1,75279.39,single,0,3763.9695,1505.5878,3763.9695,3011.1756,4516.7634,3011.1756,1505.5878,2258.3817,3763.9695,3011.1756,1505.5878,3011.1756
15813590,Vance,610,Spain,Male,42,0,1,0,158302.59,single,0,1583.0259,3166.0518,1583.0259,1583.0259,4749.0777,4749.0777,1583.0259,1583.0259,791.51295,1583.0259,791.51295,3166.0518
15624229,0ble,694,France,Female,22,0,1,1,11525.72,single,0,576.286,230.5144,576.286,461.0288,691.5432,461.0288,230.5144,345.7716,576.286,461.0288,230.5144,461.0288
15625080,Parkin,745,Spain,Female,54,0,1,0,173912.29,single,0,1739.1229,3478.2458,1739.1229,1739.1229,5217.3687,5217.3687,1739.1229,1739.1229,869.56145,1739.1229,869.56145,3478.2458
15682528,Cremonesi,572,France,Male,33,0,0,1,41139.05,single,0,2056.9525,822.781,2056.9525,1645.562,2468.343,1645.562,822.781,1234.1715,2056.9525,1645.562,822.781,1645.562
15696900,Burns,505,Germany,Male,29,145541.56,1,1,58019.95,single,0,2030.69825,580.1995,2030.69825,1740.5985,2320.798,1740.5985,1740.5985,1160.399,2320.798,1740.5985,580.1995,1740.5985
15730038,Docherty,706,France,Female,23,0,0,0,164128.41,single,0,8206.4205,3282.5682,8206.4205,6565.1364,9847.7046,6565.1364,3282.5682,4923.8523,8206.4205,6565.1364,3282.5682,6565.1364
15733387,Pham,707,Spain,Female,53,109663.47,1,1,52110.45,single,0,521.1045,1042.209,521.1045,521.1045,1563.3135,1563.3135,521.1045,521.1045,260.55225,521.1045,260.55225,1042.209
15742480,Igwebuike,775,Germany,Male,36,109949.05,0,1,71682.54,single,0,1433.6508,2150.4762,1792.0635,1433.6508,2867.3016,1433.6508,1433.6508,1433.6508,358.4127,2150.4762,716.8254,2150.4762
15575410,Chidiegwu,667,Germany,Female,39,83765.35,1,0,118358.54,single,0,2367.1708,3550.7562,2958.9635,2367.1708,4734.3416,2367.1708,2367.1708,2367.1708,591.7927,3550.7562,1183.5854,3550.7562
15600700,Pan,523,Germany,Male,63,116227.27,1,1,119404.63,single,0,2388.0926,3582.1389,2985.11575,2388.0926,4776.1852,2388.0926,2388.0926,2388.0926,597.02315,3582.1389,1194.0463,3582.1389
15660422,Chung,569,France,Male,28,0,1,0,73977.23,single,0,3698.8615,1479.5446,3698.8615,2959.0892,4438.6338,2959.0892,1479.5446,2219.3169,3698.8615,2959.0892,1479.5446,2959.0892
15813132,Chukwukadibia,696,Germany,Male,30,114027.7,1,1,193716.56,single,0,6780.0796,1937.1656,6780.0796,5811.4968,7748.6624,5811.4968,5811.4968,3874.3312,7748.6624,5811.4968,1937.1656,5811.4968
15814930,McGregor,588,Germany,Female,40,125534.51,1,0,121504.18,single,0,2430.0836,3645.1254,3037.6045,2430.0836,4860.1672,2430.0836,2430.0836,2430.0836,607.5209,3645.1254,1215.0418,3645.1254
15699523,Chu,499,Germany,Female,55,126817.65,1,0,123269.71,single,0,2465.3942,3698.0913,3081.74275,2465.3942,4930.7884,2465.3942,2465.3942,2465.3942,616.34855,3698.0913,1232.6971,3698.0913
15610383,Dumetolisa,628,France,Female,46,46870.43,1,0,31272.14,single,0,938.1642,1250.8856,1250.8856,938.1642,1563.607,1250.8856,938.1642,938.1642,312.7214,938.1642,625.4428,1250.8856
15615032,Peng,624,Spain,Male,46,0,1,1,62825.03,single,0,628.2503,1256.5006,628.2503,628.2503,1884.7509,1884.7509,628.2503,628.2503,314.12515,628.2503,314.12515,1256.5006
15647402,Wan,628,France,Female,38,0,1,1,48924.73,single,0,1467.7419,1956.9892,1956.9892,1467.7419,2446.2365,1956.9892,1467.7419,1467.7419,489.2473,1467.7419,978.4946,1956.9892
15617078,Ewing,658,France,Female,44,148481.09,1,0,130529.13,single,0,3915.8739,5221.1652,5221.1652,3915.8739,6526.4565,5221.1652,3915.8739,3915.8739,1305.2913,3915.8739,2610.5826,5221.1652
15793854,Ahmed,723,France,Male,42,99095.73,1,1,17512.53,single,0,525.3759,700.5012,700.5012,525.3759,875.6265,700.5012,525.3759,525.3759,175.1253,525.3759,350.2506,700.5012
15756539,Marshall,585,Germany,Female,39,165610.41,0,0,131852.01,single,1,2637.0402,3955.5603,3296.30025,2637.0402,5274.0804,2637.0402,2637.0402,2637.0402,659.26005,3955.5603,1318.5201,3955.5603
15641690,Hsiao,681,Spain,Male,67,0,0,1,163714.92,single,0,1637.1492,3274.2984,1637.1492,1637.1492,4911.4476,4911.4476,1637.1492,1637.1492,818.5746,1637.1492,818.5746,3274.2984
15671590,H?,741,Spain,Male,25,0,1,1,73873.65,single,0,1477.473,369.36825,2216.2095,1477.473,3693.6825,1477.473,369.36825,738.7365,2216.2095,1477.473,369.36825,1477.473
15609510,Gregory,669,France,Male,45,149364.58,0,1,173454.07,single,1,5203.6221,6938.1628,6938.1628,5203.6221,8672.7035,6938.1628,5203.6221,5203.6221,1734.5407,5203.6221,3469.0814,6938.1628
15742229,Mackay,583,France,Male,59,127450.14,0,1,67552.71,single,0,2026.5813,2702.1084,2702.1084,2026.5813,3377.6355,2702.1084,2026.5813,2026.5813,675.5271,2026.5813,1351.0542,2702.1084
15658532,Nnamutaezinwa,520,Spain,Female,63,162278.32,1,1,34765.33,single,0,347.6533,695.3066,347.6533,347.6533,1042.9599,1042.9599,347.6533,347.6533,173.82665,347.6533,173.82665,695.3066
15565701,Ferri,698,Spain,Female,39,161993.89,0,0,90212.38,single,0,902.1238,1804.2476,902.1238,902.1238,2706.3714,2706.3714,902.1238,902.1238,451.0619,902.1238,451.0619,1804.2476
15597239,Ku,548,Spain,Male,39,131468.44,1,0,164975.82,single,0,1649.7582,3299.5164,1649.7582,1649.7582,4949.2746,4949.2746,1649.7582,1649.7582,824.8791,1649.7582,824.8791,3299.5164
15688880,Amechi,672,Germany,Male,40,102980.44,1,0,1285.81,single,0,25.7162,38.5743,32.14525,25.7162,51.4324,25.7162,25.7162,25.7162,6.42905,38.5743,12.8581,38.5743
15813917,Kirk,653,Germany,Male,31,143321.97,1,0,83679.46,single,0,2928.7811,836.7946,2928.7811,2510.3838,3347.1784,2510.3838,2510.3838,1673.5892,3347.1784,2510.3838,836.7946,2510.3838
15737748,McWilliam,534,Spain,Female,33,151233.62,0,0,199336.63,single,0,3986.7326,996.68315,5980.0989,3986.7326,9966.8315,3986.7326,996.68315,1993.3663,5980.0989,3986.7326,996.68315,3986.7326
15803365,Coffee,653,Spain,Male,55,70263.83,0,1,62347.71,single,0,623.4771,1246.9542,623.4771,623.4771,1870.4313,1870.4313,623.4771,623.4771,311.73855,623.4771,311.73855,1246.9542
15800856,Ewen,643,Spain,Male,34,83132.09,1,1,21360.88,single,0,427.2176,106.8044,640.8264,427.2176,1068.044,427.2176,106.8044,213.6088,640.8264,427.2176,106.8044,427.2176
15683930,Ch'iu,593,Germany,Female,32,134096.53,1,0,53931.05,single,0,1887.58675,539.3105,1887.58675,1617.9315,2157.242,1617.9315,1617.9315,1078.621,2157.242,1617.9315,539.3105,1617.9315
15800434,Burgess,811,Germany,Male,52,76915.4,0,0,146359.81,single,0,2927.1962,4390.7943,3658.99525,2927.1962,5854.3924,2927.1962,2927.1962,2927.1962,731.79905,4390.7943,1463.5981,4390.7943
15709117,Fanucci,823,Spain,Female,46,81576.75,1,1,28370.95,single,1,283.7095,567.419,283.7095,283.7095,851.1285,851.1285,283.7095,283.7095,141.85475,283.7095,141.85475,567.419
15662294,Bennett,710,France,Male,33,118327.17,1,1,192928.82,single,0,9646.441,3858.5764,9646.441,7717.1528,11575.7292,7717.1528,3858.5764,5787.8646,9646.441,7717.1528,3858.5764,7717.1528
15690079,Boniwell,591,Spain,Male,30,124857.69,0,0,50485.7,single,0,1009.714,252.4285,1514.571,1009.714,2524.285,1009.714,252.4285,504.857,1514.571,1009.714,252.4285,1009.714
15759317,Vasilieva,748,Germany,Female,27,90971.85,1,1,131662.47,single,0,4608.18645,1316.6247,4608.18645,3949.8741,5266.4988,3949.8741,3949.8741,2633.2494,5266.4988,3949.8741,1316.6247,3949.8741
15750497,Longo,850,France,Female,37,153147.75,1,1,152235.3,single,0,4567.059,6089.412,6089.412,4567.059,7611.765,6089.412,4567.059,4567.059,1522.353,4567.059,3044.706,6089.412
15720702,Shih,789,France,Male,37,0,1,0,121883.87,single,0,3656.5161,4875.3548,4875.3548,3656.5161,6094.1935,4875.3548,3656.5161,3656.5161,1218.8387,3656.5161,2437.6774,4875.3548
15763612,T'an,756,Germany,Male,41,124439.49,0,1,47093.11,single,0,941.8622,1412.7933,1177.32775,941.8622,1883.7244,941.8622,941.8622,941.8622,235.46555,1412.7933,470.9311,1412.7933
15629244,Bryant,635,Spain,Male,50,159453.64,0,0,54560.79,single,0,545.6079,1091.2158,545.6079,545.6079,1636.8237,1636.8237,545.6079,545.6079,272.80395,545.6079,272.80395,1091.2158
15729975,Chidozie,613,France,Female,46,167795.6,0,1,44390.38,single,0,1331.7114,1775.6152,1775.6152,1331.7114,2219.519,1775.6152,1331.7114,1331.7114,443.9038,1331.7114,887.8076,1775.6152
15688007,Liu,703,Spain,Male,20,165260.98,1,1,41626.78,single,0,832.5356,208.1339,1248.8034,832.5356,2081.339,832.5356,208.1339,416.2678,1248.8034,832.5356,208.1339,832.5356
15574331,Alexeeva,593,Germany,Female,62,118233.81,0,1,24765.53,single,0,495.3106,742.9659,619.13825,495.3106,990.6212,495.3106,495.3106,495.3106,123.82765,742.9659,247.6553,742.9659
15645572,Calabresi,743,France,Female,40,0,1,0,28280.8,single,0,848.424,1131.232,1131.232,848.424,1414.04,1131.232,848.424,848.424,282.808,848.424,565.616,1131.232
15742854,Lettiere,640,Spain,Female,46,0,1,0,89043.19,single,0,890.4319,1780.8638,890.4319,890.4319,2671.2957,2671.2957,890.4319,890.4319,445.21595,890.4319,445.21595,1780.8638
15796721,Nnamutaezinwa,778,France,Male,38,145018.49,1,1,126702.41,single,0,3801.0723,5068.0964,5068.0964,3801.0723,6335.1205,5068.0964,3801.0723,3801.0723,1267.0241,3801.0723,2534.0482,5068.0964
15734942,Nnamutaezinwa,539,Germany,Female,38,82407.51,1,0,13123.41,single,0,262.4682,393.7023,328.08525,262.4682,524.9364,262.4682,262.4682,262.4682,65.61705,393.7023,131.2341,393.7023
15682563,Lario0va,618,Spain,Male,38,126473.99,1,0,91972.49,single,0,919.7249,1839.4498,919.7249,919.7249,2759.1747,2759.1747,919.7249,919.7249,459.86245,919.7249,459.86245,1839.4498
15761132,Capon,682,Spain,Male,46,128029.72,1,1,62615.35,single,0,626.1535,1252.307,626.1535,626.1535,1878.4605,1878.4605,626.1535,626.1535,313.07675,626.1535,313.07675,1252.307
15609824,Fedorov,794,France,Female,41,176845.41,1,0,166526.26,single,0,4995.7878,6661.0504,6661.0504,4995.7878,8326.313,6661.0504,4995.7878,4995.7878,1665.2626,4995.7878,3330.5252,6661.0504
15714567,Chan,568,Spain,Female,26,0,0,0,166495.2,single,0,3329.904,832.476,4994.856,3329.904,8324.76,3329.904,832.476,1664.952,4994.856,3329.904,832.476,3329.904
15777826,Wofford,643,France,Male,30,94443.77,1,1,165614.4,single,0,8280.72,3312.288,8280.72,6624.576,9936.864,6624.576,3312.288,4968.432,8280.72,6624.576,3312.288,6624.576
15613141,Hsu,717,France,Female,41,135756.96,1,1,103706.41,single,0,3111.1923,4148.2564,4148.2564,3111.1923,5185.3205,4148.2564,3111.1923,3111.1923,1037.0641,3111.1923,2074.1282,4148.2564
15683403,Lombardi,611,Spain,Male,52,0,0,1,73585.18,single,0,735.8518,1471.7036,735.8518,735.8518,2207.5554,2207.5554,735.8518,735.8518,367.9259,735.8518,367.9259,1471.7036
15769005,Hayward,709,France,Male,49,154344.49,1,1,38794.57,single,0,1163.8371,1551.7828,1551.7828,1163.8371,1939.7285,1551.7828,1163.8371,1163.8371,387.9457,1163.8371,775.8914,1551.7828
15746326,Fields,591,France,Male,43,0,0,1,198926.36,single,0,5967.7908,7957.0544,7957.0544,5967.7908,9946.318,7957.0544,5967.7908,5967.7908,1989.2636,5967.7908,3978.5272,7957.0544
